type,state,county,city,in_state_rate,out_state_rate,provider_company,date_created
COUNTY,ME,CUMBERLAND,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,HANCOCK,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,KENNEBEC,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,OXFORD,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,PENOBSCOT,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,PISCATAQUIS,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,SAGADAHOC,,$4.05,$3.15,viapath,07-20-22
COUNTY,ME,SOMERSET,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,WALDO,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,WASHINGTON,,$3.15,$3.15,securus,07-20-22
COUNTY,ME,YORK,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,ALGER,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,ARENAC,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,BAY,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,BERRIEN,,$16.50,$3.15,viapath,07-20-22
COUNTY,MI,BRANCH,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,CALHOUN,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,CASS,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,CHIPPEWA,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,CLARE,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,CLINTON,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,DELTA,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,DICKINSON,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,EATON,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,EMMET,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,GENESEE,,$3.15,$3.15,viapath,07-20-22
COUNTY,MI,GLADWIN,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,GOGEBIC,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,GRAND TRAVERSE,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,GRATIOT,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,HILLSDALE,,$14.85,$3.15,viapath,07-20-22
COUNTY,MI,HURON,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,INGHAM,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,IRON,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,ISABELLA,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,KALAMAZOO,,$2.70,$2.70,viapath,07-20-22
COUNTY,MI,KALKASKA,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,KENT,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,LAPEER,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,LENAWEE,,$3.15,$3.15,viapath,07-20-22
COUNTY,MI,LIVINGSTON,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,MACOMB,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,MARQUETTE,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,MASON,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,MECOSTA,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,MIDLAND,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,MISSAUKEE,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,MONROE,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,MONTCALM,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,MUSKEGON,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,OCEANA,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,OSCEOLA,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,OTSEGO,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,PRESQUE ISLE,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,SANILAC,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,ST CLAIR,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,ST JOSEPH,,$3.15,$3.00,securus,07-20-22
COUNTY,MI,TUSCOLA,,$3.15,$3.15,ics,07-20-22
COUNTY,MI,VAN BUREN,,$3.15,$3.15,securus,07-20-22
COUNTY,MI,WASHTENAW,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,ANOKA,,$3.15,$3.15,ics,07-20-22
COUNTY,MN,CARVER,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,DAKOTA,,$2.70,$2.70,securus,07-20-22
COUNTY,MN,GOODHUE,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,HENNEPIN,,$2.10,$2.10,securus,07-20-22
COUNTY,MN,KANDIYOHI,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,MILLE LACS,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,NORMAN,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,OLMSTED,,$2.85,$2.85,ics,07-20-22
COUNTY,MN,POLK,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,RED LAKE,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,RICE,,$3.15,$3.15,securus,07-20-22
COUNTY,MN,SCOTT,,$3.15,$3.15,ics,07-20-22
COUNTY,MN,WASHINGTON,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,BUCHANAN,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,BUTLER,,$3.15,$3.15,ics,07-20-22
COUNTY,MO,CAMDEN,,$3.15,$3.15,ics,07-20-22
COUNTY,MO,COLE,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,JACKSON,,$1.50,$1.50,securus,07-20-22
COUNTY,MO,LACLEDE,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,MARION,,$3.15,$3.15,ics,07-20-22
COUNTY,MO,MILLER,,$3.15,$3.15,ics,07-20-22
COUNTY,MO,MONITEAU,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,PETTIS,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,PLATTE,,$2.85,$2.85,ics,07-20-22
COUNTY,MO,ST. FRANCOIS,,$3.15,$3.15,securus,07-20-22
COUNTY,MO,ST. LOUIS,,$0.74,$0.74,securus,07-20-22
COUNTY,MS,CHOCTAW,,$3.00,$3.00,securus,07-20-22
COUNTY,MS,CLAY,,$3.15,$3.15,ics,07-20-22
COUNTY,MS,FRANKLIN,,$6.75,$3.15,viapath,07-20-22
COUNTY,MS,HANCOCK,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,HINDS,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,HOLMES,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,HUMPHREYS,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,LAFAYETTE,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,NESHOBA,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,OKTIBBEHA,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,RANKIN,,$3.15,$3.15,viapath,07-20-22
COUNTY,MS,SCOTT,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,SUNFLOWER,,$3.15,$3.15,ics,07-20-22
COUNTY,MS,WEBSTER,,$3.15,$3.15,securus,07-20-22
COUNTY,MS,WILKINSON,,$3.15,$3.15,viapath,07-20-22
COUNTY,MS,YALOBUSHA,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,BEAVERHEAD,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,CASCADE,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,CHOUTEAU,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,CUSTER,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,DAWSON,,$1.50,$1.50,ics,07-20-22
COUNTY,MT,FALLON,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,FERGUS,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,FLATHEAD,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,HILL,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,LAKE,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,LINCOLN,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,MISSOULA,,$2.70,$2.70,ics,07-20-22
COUNTY,MT,PONDERA,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,POWELL,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,RAVALLI,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,RICHLAND,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,SANDERS,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,SILVER BOW,,$3.15,$3.15,securus,07-20-22
COUNTY,MT,TOOLE,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,ANSON,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,AVERY,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,BRUNSWICK,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,CALDWELL,,$3.00,$3.00,ics,07-20-22
COUNTY,NC,CHEROKEE,,$3.15,$3.15,ics,07-20-22
COUNTY,NC,CLEVELAND,,$3.00,$3.00,securus,07-20-22
COUNTY,NC,CRAVEN,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,CUMBERLAND,,$2.25,$2.25,viapath,07-20-22
COUNTY,NC,DARE,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,DURHAM,,$1.50,$1.50,viapath,07-20-22
COUNTY,NC,FRANKLIN,,$3.00,$3.15,securus,07-20-22
COUNTY,NC,GASTON,,$3.15,$3.15,ics,07-20-22
COUNTY,NC,HOKE,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,IREDELL,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,JOHNSTON,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,LENOIR,,$3.15,$3.15,ics,07-20-22
COUNTY,NC,MECKLENBURG,,$0.75,$0.75,viapath,07-20-22
COUNTY,NC,MONTGOMERY,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,NEW HANOVER,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,ONSLOW,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,PAMLICO,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,PASQUOTANK,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,PENDER,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,RICHMOND,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,ROWAN,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,RUTHERFORD,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,STANLEY,,$3.15,$3.15,securus,07-20-22
COUNTY,NC,UNION,,$3.15,$3.15,ics,07-20-22
COUNTY,NC,WAKE,,$1.20,$1.20,ics,07-20-22
COUNTY,ND,CASS,,$3.15,$3.15,securus,07-20-22
COUNTY,ND,PIERCE,,$3.15,$3.15,securus,07-20-22
COUNTY,NE,DOUGLAS,,$1.95,$1.95,viapath,07-20-22
COUNTY,NE,LANCASTER,,$1.50,$1.50,ics,07-20-22
COUNTY,NE,SAUNDERS,,$3.15,$3.15,securus,07-20-22
COUNTY,NE,SCOTTS BLUFF,,$3.15,$3.15,ics,07-20-22
COUNTY,NH,BELKNAP,,$3.15,$3.15,securus,07-20-22
COUNTY,NH,CARROLL,,$3.15,$3.15,securus,07-20-22
COUNTY,NH,CHESHIRE,,$3.15,$3.15,securus,07-20-22
COUNTY,NH,COOS,,$3.15,$3.15,securus,07-20-22
COUNTY,NH,GRAFTON,,$3.15,$3.15,ics,07-20-22
COUNTY,NH,HILLSBOROUGH,,$3.00,$3.00,ics,07-20-22
COUNTY,NH,MERRIMACK,,$3.15,$3.15,securus,07-20-22
COUNTY,NH,ROCKINGHAM,,$3.15,$3.15,securus,07-20-22
COUNTY,NH,STRAFFORD,,$3.15,$3.15,viapath,07-20-22
COUNTY,NH,SULLIVAN,,$3.15,$3.15,securus,07-20-22
COUNTY,NJ,ATLANTIC,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,BERGEN,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,BURLINGTON,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,CAMDEN,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,CAPE MAY,,$0.90,$0.90,securus,07-20-22
COUNTY,NJ,CUMBERLAND,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,HUDSON,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,MERCER,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,MIDDLESEX,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,MONMOUTH,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,MORRIS,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,OCEAN,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,PASSAIC,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,SALEM,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,SOMERSET,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,SUSSEX,,$0.75,$0.75,viapath,07-20-22
COUNTY,NJ,UNION,,$0.60,$0.60,viapath,07-20-22
COUNTY,NJ,WARREN,,$0.75,$0.75,viapath,07-20-22
COUNTY,NM,BERNALILLO,,$0.75,$0.75,viapath,07-20-22
COUNTY,NM,CHAVES,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,COLFAX,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,CURRY,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,DONA ANA,,$2.25,$3.15,viapath,07-20-22
COUNTY,NM,EDDY,,$1.65,$1.65,securus,07-20-22
COUNTY,NM,LEA,,$2.10,$2.10,securus,07-20-22
COUNTY,NM,LOS ALAMOS,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,QUAY,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,RIO ARRIBA,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,ROOSEVELT,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,SAN JUAN,,$1.50,$1.50,viapath,07-20-22
COUNTY,NM,SAN MIGUEL,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,SANDOVAL,,$1.80,$2.25,securus,07-20-22
COUNTY,NM,SANTA FE,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,TAOS,,$2.25,$2.25,securus,07-20-22
COUNTY,NM,VALENCIA,,$1.95,$1.95,securus,07-20-22
COUNTY,NV,CHURCHILL,,$3.15,$3.15,securus,07-20-22
COUNTY,NV,DOUGLAS,,$3.15,$3.15,securus,07-20-22
COUNTY,NV,ELKO,,$3.15,$3.15,ics,07-20-22
COUNTY,NV,HUMBOLDT,,$3.15,$3.15,securus,07-20-22
COUNTY,NV,LINCOLN,,$3.15,$3.15,securus,07-20-22
COUNTY,NV,LYON,,$3.15,$3.15,securus,07-20-22
COUNTY,NV,MINERAL,,$3.15,$3.15,securus,07-20-22
COUNTY,NV,WHITE PINE,,$3.15,$3.15,securus,07-20-22
COUNTY,NY,ALBANY,,$3.00,$3.15,securus,07-20-22
COUNTY,NY,ALLEGANY,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,BRONX,,$0.00,$0.00,securus,07-20-22
COUNTY,NY,BROOME,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,CATTARAUGUS,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,CAYUGA,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,CHAUTAUQUA,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,CHEMUNG,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,CHENANGO,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,CLINTON,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,COLUMBIA,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,CORTLAND,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,DELAWARE,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,DUTCHESS,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,ERIE,,$2.25,$3.15,ics,07-20-22
COUNTY,NY,ESSEX,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,GREENE,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,HERKIMER,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,JEFFERSON,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,KINGS,,$0.00,$0.00,securus,07-20-22
COUNTY,NY,LEWIS,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,MADISON,,$3.15,$3.15,viapath,07-20-22
COUNTY,NY,MONTGOMERY,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,NASSAU,,$9.90,$3.15,viapath,07-20-22
COUNTY,NY,NEW YORK,,$0.00,$0.00,securus,07-20-22
COUNTY,NY,NIAGARA,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,ONEIDA,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,ONONDAGA,,$2.25,$2.25,ics,07-20-22
COUNTY,NY,ONTARIO,,$3.15,$3.15,securus,07-20-22
COUNTY,NY,ORANGE,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,ORLEANS,,$3.15,$3.15,ics,07-20-22
COUNTY,NY,OSWEGO,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,OTSEGO,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,PUTNAM,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,QUEENS,,$0.00,$0.00,securus,07-20-22
COUNTY,NY,RENSSELAER,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,RICHMOND,,$0.00,$0.00,securus,07-20-22
COUNTY,NY,SARATOGA,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,SCHENECTADY,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,SCHOHARIE,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,SCHUYLER,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,SENECA,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,ST. LAWRENCE,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,STEUBEN,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,SULLIVAN,,$3.15,$3.15,securus,07-20-22
COUNTY,NY,TIOGA,,$3.15,$3.15,viapath,07-20-22
COUNTY,NY,TOMPKINS,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,ULSTER,,$2.10,$2.10,securus,07-20-22
COUNTY,NY,WARREN,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,WASHINGTON,,$3.00,$3.00,viapath,07-20-22
COUNTY,NY,WAYNE,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,WESTCHESTER,,$2.25,$2.25,viapath,07-20-22
COUNTY,NY,WYOMING,,$2.40,$2.40,viapath,07-20-22
COUNTY,NY,YATES,,$3.00,$3.00,viapath,07-20-22
COUNTY,OH,ALLEN,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,ASHLAND,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,ASHTABULA,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,ATHENS,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,BELMONT,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,CARROLL,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,CHAMPAIGN,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,CLARK,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,CLINTON,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,COLUMBIANA,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,COSHOCTON,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,CUYAHOGA,,$2.40,$2.40,securus,07-20-22
COUNTY,OH,DARKE,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,DELAWARE,,$3.00,$3.00,ics,07-20-22
COUNTY,OH,ERIE,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,FAIRFIELD,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,FRANKLIN,,$0.60,$0.60,viapath,07-20-22
COUNTY,OH,GALLIA,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,GUERNSEY,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,HANCOCK,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,HARRISON,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,HIGHLAND,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,HOCKING,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,HOLMES,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,HURON,,$3.00,$3.00,ics,07-20-22
COUNTY,OH,JACKSON,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,KNOX,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,LAKE,,$3.15,$3.15,viapath,07-20-22
COUNTY,OH,LAWRENCE,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,LICKING,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,LORAIN,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,LUCAS,,$1.95,$1.95,viapath,07-20-22
COUNTY,OH,MADISON,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,MARION,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,MEDINA,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,MIAMI,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,MONROE,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,MORGAN,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,MORROW,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,MUSKINGUM,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,OTTAWA,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,PAULDING,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,PERRY,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,PICKAWAY,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,PORTAGE,,$2.85,$2.85,ics,07-20-22
COUNTY,OH,PREBLE,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,RICHLAND,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,ROSS,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,SCIOTO,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,SHELBY,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,STARK,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,SUMMIT,,$2.70,$2.70,ics,07-20-22
COUNTY,OH,TRUMBULL,,$3.15,$3.15,viapath,07-20-22
COUNTY,OH,TUSCARAWAS,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,UNION,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,VINTON,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,WARREN,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,WASHINGTON,,$3.15,$3.15,ics,07-20-22
COUNTY,OH,WAYNE,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,WILLIAMS,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,WOOD,,$3.15,$3.15,securus,07-20-22
COUNTY,OH,WYANDOT,,$3.15,$3.15,securus,07-20-22
COUNTY,OK,GARVIN,,$3.15,$3.15,securus,07-20-22
COUNTY,OK,WAGONER,,$3.15,$3.15,securus,07-20-22
COUNTY,OR,BENTON,,$3.15,$3.15,ics,07-20-22
COUNTY,OR,CLATSOP,,$3.15,$3.15,securus,07-20-22
COUNTY,OR,COLUMBIA,,$3.15,$3.15,securus,07-20-22
COUNTY,OR,JACKSON,,$3.15,$3.15,viapath,07-20-22
COUNTY,OR,JOSEPHINE,,$3.15,$3.15,securus,07-20-22
COUNTY,OR,MULTNOMAH,,$2.55,$2.55,securus,07-20-22
COUNTY,OR,WASHINGTON,,$1.50,$1.50,securus,07-20-22
COUNTY,OR,YAMHILL,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,ADAMS,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,ALLEGHENY,,$2.40,$2.40,viapath,07-20-22
COUNTY,PA,ARMSTRONG,,$3.15,$3.15,ics,07-20-22
COUNTY,PA,BEAVER,,$4.05,$3.15,viapath,07-20-22
COUNTY,PA,BERKS,,$2.10,$2.10,viapath,07-20-22
COUNTY,PA,BRADFORD,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,BUTLER,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,CAMBRIA,,$4.50,$3.15,viapath,07-20-22
COUNTY,PA,CARBON,,$3.60,$3.15,viapath,07-20-22
COUNTY,PA,CENTRE,,$3.00,$3.00,viapath,07-20-22
COUNTY,PA,CHESTER,,$2.25,$2.25,viapath,07-20-22
COUNTY,PA,CLARION,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,CLEARFIELD,,$4.05,$3.15,viapath,07-20-22
COUNTY,PA,COLUMBIA,,$2.85,$2.85,ics,07-20-22
COUNTY,PA,CRAWFORD,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,CUMBERLAND,,$2.40,$2.40,viapath,07-20-22
COUNTY,PA,DAUPHIN,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,DELAWARE,,$2.40,$2.40,viapath,07-20-22
COUNTY,PA,ELK,,$3.15,$3.15,ics,07-20-22
COUNTY,PA,ERIE,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,FAYETTE,,$3.90,$3.15,viapath,07-20-22
COUNTY,PA,FRANKLIN,,$3.00,$3.00,viapath,07-20-22
COUNTY,PA,HUNTINGDON,,$3.75,$3.15,viapath,07-20-22
COUNTY,PA,INDIANA,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,LACKAWANNA,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,LANCASTER,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,LAWRENCE,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,LEBANON,,$3.00,$3.00,viapath,07-20-22
COUNTY,PA,LEHIGH,,$2.85,$2.85,viapath,07-20-22
COUNTY,PA,LUZERNE,,$2.70,$2.70,viapath,07-20-22
COUNTY,PA,LYCOMING,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,MCKEAN,,$3.15,$3.15,ics,07-20-22
COUNTY,PA,MERCER,,$4.50,$3.15,viapath,07-20-22
COUNTY,PA,MONTOUR,,$2.70,$2.70,viapath,07-20-22
COUNTY,PA,NORTHAMPTON,,$2.40,$2.40,viapath,07-20-22
COUNTY,PA,NORTHUMBERLAND,,$3.15,$3.15,ics,07-20-22
COUNTY,PA,SCHUYLKILL,,$3.75,$3.15,viapath,07-20-22
COUNTY,PA,SNYDER,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,SOMERSET,,$4.05,$3.15,viapath,07-20-22
COUNTY,PA,SUSQUEHANNA,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,TIOGA,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,UNION,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,VENANGO,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,WARREN,,$3.15,$3.15,ics,07-20-22
COUNTY,PA,WASHINGTON,,$3.15,$3.15,ics,07-20-22
COUNTY,PA,WESTMORELAND,,$3.15,$3.15,viapath,07-20-22
COUNTY,PA,WYOMING,,$3.15,$3.15,securus,07-20-22
COUNTY,PA,YORK,,$2.40,$2.40,viapath,07-20-22
COUNTY,RI,BRISTOL,,$0.45,$0.45,securus,07-20-22
