type,state,county,city,in_state_rate,out_state_rate,provider_company,date_created
COUNTY,IN,ALLEN,,$3.15,$3.15,viapath, 08-06-24
COUNTY,IN,BOONE,,$3.15,$3.15,ics, 08-06-24
COUNTY,IN,DEKALB,,$3.15,$3.15,ics, 08-06-24
COUNTY,IN,ELKHART,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,FLOYD,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,HAMILTON,,$3.15,$3.15,viapath, 08-06-24
COUNTY,IN,HARRISON,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,HOWARD,,$3.60,$3.15,viapath, 08-06-24
COUNTY,IN,KOSCIUSKO,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,LAPORTE,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,LAWRENCE,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,MADISON,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,MARION,,$2.40,$2.40,viapath, 08-06-24
COUNTY,IN,MARSHALL,,$2.70,$2.70,viapath, 08-06-24
COUNTY,IN,MONTGOMERY,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,PULASKI,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,SHELBY,,$3.15,$3.15,securus, 08-06-24
COUNTY,IN,TIPPECANOE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,ATCHISON,,$1.05,$1.05,ics, 08-06-24
COUNTY,KS,BUTLER,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,DOUGLAS,,$3.15,$3.15,ics, 08-06-24
COUNTY,KS,JOHNSON,,$1.50,$1.50,viapath, 08-06-24
COUNTY,KS,MCPHERSON,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,OSBORNE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,RICE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,SEDGWICK,,$2.40,$2.40,securus, 08-06-24
COUNTY,KS,SHAWNEE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,SMITH,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,STEVENS,,$3.15,$3.15,securus, 08-06-24
COUNTY,KS,WYANDOTTE,,$1.95,$1.95,securus, 08-06-24
COUNTY,KY,BOYD,,$3.15,$3.15,viapath, 08-06-24
COUNTY,KY,CARTER,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,CLAY,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,CLINTON,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,CRITTENDEN,,$3.15,$3.15,ics, 08-06-24
COUNTY,KY,ESTILL,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,FAYETTE,,$2.10,$2.10,securus, 08-06-24
COUNTY,KY,FLOYD,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,GRAVES,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,HARDIN,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,HENDERSON,,$3.00,$3.00,viapath, 08-06-24
COUNTY,KY,LEE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,LETCHER,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,MADISON,,$3.15,$3.15,viapath, 08-06-24
COUNTY,KY,MEADE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,SCOTT,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,WARREN,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,WOLFE,,$3.15,$3.15,securus, 08-06-24
COUNTY,KY,WOODFORD,,$2.55,$3.15,securus, 08-06-24
COUNTY,LA,EAST BATON ROUGE,,$2.25,$2.40,ics, 08-06-24
COUNTY,LA,EAST CARROLL,,$2.40,$2.40,securus, 08-06-24
COUNTY,LA,JEFFERSON,,$2.85,$2.85,securus, 08-06-24
COUNTY,LA,LAFAYETTE,,$3.15,$3.15,viapath, 08-06-24
COUNTY,LA,LAFOURCHE,,$1.35,$1.35,ics, 08-06-24
COUNTY,LA,ORLEANS,,$3.15,$3.15,securus, 08-06-24
COUNTY,LA,OUACHITA,,$2.40,$2.40,viapath, 08-06-24
COUNTY,LA,ST TAMMANY,,$2.55,$3.15,amtel, 08-06-24
COUNTY,LA,WEBSTER,,$2.10,$2.10,viapath, 08-06-24
COUNTY,MA,BARNSTABLE,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,BERKSHIRE,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,BRISTOL,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,ESSEX,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,FRANKLIN,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,HAMPSHIRE,,$0.00,$0.00,ics, 08-06-24
COUNTY,MA,MIDDLESEX,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,NORFOLK,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,PLYMOUTH,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,SUFFOLK,,$0.00,$0.00,securus, 08-06-24
COUNTY,MA,WORCESTER,,$0.00,$0.00,securus, 08-06-24
COUNTY,MD,ALLEGANY,,$3.15,$3.15,paytel, 08-06-24
COUNTY,MD,ANNE ARUNDEL,,$1.05,$2.40,ics, 08-06-24
COUNTY,MD,BALTIMORE,,$1.50,$2.40,ics, 08-06-24
COUNTY,MD,CALVERT,,$3.15,$3.15,paytel, 08-06-24
COUNTY,MD,CAROLINE,,$3.15,$3.15,viapath, 08-06-24
COUNTY,MD,CARROLL,,$2.40,$2.40,paytel, 08-06-24
COUNTY,MD,CECIL,,$2.40,$2.40,ics, 08-06-24
COUNTY,MD,CHARLES,,$2.40,$2.40,ics, 08-06-24
COUNTY,MD,DORCHESTER,,$3.15,$3.15,securus, 08-06-24
COUNTY,MD,FREDERICK,,$2.10,$2.10,paytel, 08-06-24
COUNTY,MD,GARRETT,,$3.15,$3.15,paytel, 08-06-24
COUNTY,MD,HARFORD,,$2.40,$2.40,ics, 08-06-24
COUNTY,MD,HOWARD,,$2.10,$2.10,paytel, 08-06-24
COUNTY,MD,KENT,,$2.40,$2.40,paytel, 08-06-24
COUNTY,MD,MONTGOMERY,,$0.75,$0.75,ics, 08-06-24
COUNTY,MD,QUEEN ANNE'S,,$1.95,$3.15,securus, 08-06-24
COUNTY,MD,SOMERSET,,$2.40,$2.40,securus, 08-06-24
COUNTY,MD,ST. MARY'S,,$2.40,$2.40,ics, 08-06-24
COUNTY,MD,TALBOT,,$2.10,$2.10,paytel, 08-06-24
COUNTY,MD,WASHINGTON,,$1.80,$1.80,viapath, 08-06-24
COUNTY,MD,WICOMICO,,$1.65,$1.65,viapath, 08-06-24
COUNTY,MD,WORCESTER,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,ANDROSCOGGIN,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,AROOSTOOK,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,CUMBERLAND,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,HANCOCK,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,KENNEBEC,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,KNOX,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,LINCOLN,,$4.05,$3.15,viapath, 08-06-24
COUNTY,ME,OXFORD,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,PENOBSCOT,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,PISCATAQUIS,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,SAGADAHOC,,$4.05,$3.15,viapath, 08-06-24
COUNTY,ME,SOMERSET,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,WALDO,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,WASHINGTON,,$3.15,$3.15,securus, 08-06-24
COUNTY,ME,YORK,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,ALGER,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,BAY,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,BERRIEN,,$3.15,$3.15,viapath, 08-06-24
COUNTY,MI,BRANCH,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,CALHOUN,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,CASS,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,CHIPPEWA,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,CLINTON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,DELTA,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,DICKINSON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,EMMET,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,GENESEE,,$3.15,$3.15,viapath, 08-06-24
COUNTY,MI,GLADWIN,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,GOGEBIC,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,GRATIOT,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,HURON,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,IRON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,ISABELLA,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,KALAMAZOO,,$2.70,$2.70,viapath, 08-06-24
COUNTY,MI,KALKASKA,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,KENT,,$2.40,$2.40,ics, 08-06-24
COUNTY,MI,LENAWEE,,$3.15,$3.15,viapath, 08-06-24
COUNTY,MI,LIVINGSTON,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,MACOMB,,$3.00,$3.00,ics, 08-06-24
COUNTY,MI,MARQUETTE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,MASON,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,MECOSTA,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,MIDLAND,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,MISSAUKEE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,MONROE,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,MONTCALM,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,MUSKEGON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,OCEANA,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,OSCEOLA,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,OTSEGO,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,PRESQUE ISLE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,ST CLAIR,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,ST JOSEPH,,$3.15,$3.00,securus, 08-06-24
COUNTY,MI,TUSCOLA,,$3.15,$3.15,ics, 08-06-24
COUNTY,MI,VAN BUREN,,$3.15,$3.15,securus, 08-06-24
COUNTY,MI,WASHTENAW,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,AITKIN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,ANOKA,,$3.15,$3.15,ics, 08-06-24
COUNTY,MN,BECKER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,BELTRAMI,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,BLUE EARTH,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,BROWN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,CARLTON,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,CARVER,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,CHIPPEWA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,CHISAGO,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,CLAY,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,CLEARWATER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,COOK,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,COTTONWOOD,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,CROW WING,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,DAKOTA,,$2.70,$2.70,securus, 08-06-24
COUNTY,MN,DOUGLAS,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,FARIBAULT,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,FILLMORE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,FREEBORN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,GOODHUE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,HENNEPIN,,$2.10,$2.10,securus, 08-06-24
COUNTY,MN,HUBBARD,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,ISANTI,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,ITASCA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,KANABEC,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,KANDIYOHI,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,KITTSON,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,KOOCHICHING,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,LAC QUI PARLE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,LAKE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,LAKE OF THE WOODS,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,LE SUEUR,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,LYON,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,MARSHALL,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,MARTIN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,MEEKER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,MILLE LACS,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,MORRISON,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,MOWER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,NICOLLET,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,NOBLES,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,NORMAN,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,OLMSTED,,$2.85,$2.85,ics, 08-06-24
COUNTY,MN,OTTER TAIL,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,PENNINGTON,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,PINE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,PIPESTONE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,POLK,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,RAMSEY,,$0.00,$0.00,securus, 08-06-24
COUNTY,MN,RED LAKE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,REDWOOD,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,RENVILLE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,ROSEAU,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,SCOTT,,$3.15,$3.15,ics, 08-06-24
COUNTY,MN,SWIFT,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,TRAVERSE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WABASHA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WADENA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WASECA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WASHINGTON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MN,WATONWAN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WILKIN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WINONA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,WRIGHT,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MN,YELLOW MEDICINE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MO,BOONE,,$1.50,$1.50,ics, 08-06-24
COUNTY,MO,BUCHANAN,,$3.15,$3.15,securus, 08-06-24
COUNTY,MO,BUTLER,,$3.15,$3.15,ics, 08-06-24
COUNTY,MO,CAMDEN,,$3.15,$3.15,ics, 08-06-24
COUNTY,MO,CAPE GIRARDEAU,,$3.15,$3.15,securus, 08-06-24
COUNTY,MO,FRANKLIN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,MO,GREENE,,$2.40,$2.40,ics, 08-06-24
COUNTY,MO,HOLT,,$3.75,$3.15,reliance, 08-06-24
COUNTY,MO,LACLEDE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MO,MARION,,$3.15,$3.15,ics, 08-06-24
COUNTY,MO,MILLER,,$3.15,$3.15,ics, 08-06-24
COUNTY,MO,PLATTE,,$2.85,$2.85,ics, 08-06-24
COUNTY,MO,ST. FRANCOIS,,$3.15,$3.15,securus, 08-06-24
COUNTY,MO,ST. LOUIS,,$0.74,$0.74,securus, 08-06-24
COUNTY,MS,CHOCTAW,,$1.80,$1.80,ics, 08-06-24
COUNTY,MS,CLAY,,$3.15,$3.15,ics, 08-06-24
COUNTY,MS,HANCOCK,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,HINDS,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,HOLMES,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,HUMPHREYS,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,MADISON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,MARSHALL,,$2.70,$2.70,ics, 08-06-24
COUNTY,MS,NESHOBA,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,RANKIN,,$3.15,$3.15,viapath, 08-06-24
COUNTY,MS,SCOTT,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,STONE,,$1.65,$1.65,viapath, 08-06-24
COUNTY,MS,SUNFLOWER,,$3.15,$3.15,ics, 08-06-24
COUNTY,MS,WEBSTER,,$3.15,$3.15,securus, 08-06-24
COUNTY,MS,WILKINSON,,$3.15,$3.15,viapath, 08-06-24
COUNTY,MT,BEAVERHEAD,,$3.15,$3.15,reliance, 08-06-24
COUNTY,MT,BIG HORN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,MT,CASCADE,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,CHOUTEAU,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,CUSTER,,$3.15,$3.15,reliance, 08-06-24
COUNTY,MT,DAWSON,,$0.90,$0.90,ics, 08-06-24
COUNTY,MT,DEER LODGE,,$3.15,$3.15,reliance, 08-06-24
COUNTY,MT,FALLON,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,GRANITE,,$3.15,$3.15,reliance, 08-06-24
COUNTY,MT,HILL,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,LINCOLN,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,PONDERA,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,POWELL,,$3.15,$3.15,reliance, 08-06-24
COUNTY,MT,RAVALLI,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,RICHLAND,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,SILVER BOW,,$3.15,$3.15,securus, 08-06-24
COUNTY,MT,TOOLE,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,ALAMANCE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ALEXANDER,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ALLEGHANY,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ANSON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ASHE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,AVERY,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,BEAUFORT,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,BERTIE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,BLADEN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,BRUNSWICK,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,BUNCOMBE,,$1.50,$1.50,paytel, 08-06-24
COUNTY,NC,BURKE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,CALDWELL,,$3.00,$3.00,ics, 08-06-24
COUNTY,NC,CARTERET,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,CASWELL,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,CATAWBA,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,CHATHAM,,$2.55,$3.15,paytel, 08-06-24
COUNTY,NC,CHEROKEE,,$3.15,$3.15,ics, 08-06-24
COUNTY,NC,CLEVELAND,,$3.00,$3.00,securus, 08-06-24
COUNTY,NC,CRAVEN,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,CUMBERLAND,,$2.25,$2.25,viapath, 08-06-24
COUNTY,NC,CURRITUCK,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,DARE,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,DAVIDSON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,DAVIE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,DUPLIN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,DURHAM,,$1.50,$1.50,viapath, 08-06-24
COUNTY,NC,EDGECOMBE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,FORSYTH,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,FRANKLIN,,$1.50,$1.50,paytel, 08-06-24
COUNTY,NC,GASTON,,$3.15,$3.15,ics, 08-06-24
COUNTY,NC,GRANVILLE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,GREENE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,GUILFORD,,$1.80,$1.80,paytel, 08-06-24
COUNTY,NC,HALIFAX,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,HARNETT,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,HERTFORD,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,HOKE,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,IREDELL,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,JOHNSTON,,$2.25,$2.25,securus, 08-06-24
COUNTY,NC,JONES,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,LEE,,$1.50,$1.50,paytel, 08-06-24
COUNTY,NC,LENOIR,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,LINCOLN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,MARTIN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,MECKLENBURG,,$0.68,$0.68,viapath, 08-06-24
COUNTY,NC,MONTGOMERY,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,MOORE,,$3.90,$3.15,amtel, 08-06-24
COUNTY,NC,NASH,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,NEW HANOVER,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,NORTHAMPTON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ONSLOW,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,ORANGE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,PAMLICO,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,PASQUOTANK,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,PENDER,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,PITT,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,POLK,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,RANDOLPH,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,RICHMOND,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ROBESON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ROCKINGHAM,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,ROWAN,,$2.25,$2.25,paytel, 08-06-24
COUNTY,NC,RUTHERFORD,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,SAMPSON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,SCOTLAND,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,STANLEY,,$3.15,$3.15,securus, 08-06-24
COUNTY,NC,STOKES,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,SURRY,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,UNION,,$3.15,$3.15,ics, 08-06-24
COUNTY,NC,VANCE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,WAKE,,$1.20,$1.20,ics, 08-06-24
COUNTY,NC,WARREN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,WASHINGTON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,WAYNE,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,WILKES,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,WILSON,,$3.15,$3.15,paytel, 08-06-24
COUNTY,NC,YADKIN,,$3.15,$3.15,paytel, 08-06-24
COUNTY,ND,BARNES,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,BOTTINEAU,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,BURLEIGH,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,CASS,,$3.15,$3.15,securus, 08-06-24
COUNTY,ND,MCKENZIE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,MCLEAN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,MERCER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,MOUNTRAIL,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,PEMBINA,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,PIERCE,,$3.15,$3.15,securus, 08-06-24
COUNTY,ND,ROLETTE,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,WALSH,,$3.75,$3.15,reliance, 08-06-24
COUNTY,ND,WARD,,$3.75,$3.15,reliance, 08-06-24
COUNTY,NE,DOUGLAS,,$1.95,$1.95,viapath, 08-06-24
COUNTY,NE,FRONTIER,,$3.75,$3.15,reliance, 08-06-24
COUNTY,NE,GARDEN,,$3.75,$3.15,reliance, 08-06-24
COUNTY,NE,KIMBALL,,$3.75,$3.15,reliance, 08-06-24
COUNTY,NE,LANCASTER,,$1.50,$1.50,ics, 08-06-24
COUNTY,NE,RED WILLOW,,$3.75,$3.15,reliance, 08-06-24
COUNTY,NE,SARPY,,$3.15,$3.15,securus, 08-06-24
COUNTY,NE,SAUNDERS,,$3.15,$3.15,securus, 08-06-24
COUNTY,NE,SCOTTS BLUFF,,$3.15,$3.15,ics, 08-06-24
COUNTY,NH,BELKNAP,,$3.15,$3.15,securus, 08-06-24
COUNTY,NH,CARROLL,,$3.15,$3.15,securus, 08-06-24
COUNTY,NH,CHESHIRE,,$3.15,$3.15,securus, 08-06-24
COUNTY,NH,COOS,,$3.15,$3.15,securus, 08-06-24
COUNTY,NH,GRAFTON,,$3.15,$3.15,ics, 08-06-24
COUNTY,NH,HILLSBOROUGH,,$3.00,$3.00,ics, 08-06-24
COUNTY,NH,MERRIMACK,,$3.15,$3.15,securus, 08-06-24
COUNTY,NH,ROCKINGHAM,,$3.15,$3.15,securus, 08-06-24
COUNTY,NH,STRAFFORD,,$3.15,$3.15,viapath, 08-06-24
COUNTY,NH,SULLIVAN,,$3.15,$3.15,securus, 08-06-24
COUNTY,NJ,ATLANTIC,,$0.76,$0.76,viapath, 08-06-24
COUNTY,NJ,BERGEN,,$0.76,$0.76,viapath, 08-06-24
COUNTY,NJ,BURLINGTON,,$0.76,$0.76,viapath, 08-06-24
COUNTY,NJ,CAMDEN,,$0.76,$0.76,viapath, 08-06-24
